timestamp,hvac_status,lighting_status,ventilation_status,equipment_load
2024-01-05 22:30:00,heating,on,low,0.5363197336273113
2024-01-05 22:31:00,off,off,low,0.5236257070637372
2024-01-05 22:32:00,heating,on,low,0.8392783165614719
2024-01-05 22:33:00,off,off,low,0.602691713299103
2024-01-05 22:34:00,heating,on,low,0.5683045721006565
2024-01-05 22:35:00,off,off,low,0.7908150653020659
2024-01-05 22:36:00,idle,on,low,0.32934428058296866
2024-01-05 22:37:00,off,off,low,0.3518737890571343
2024-01-05 22:38:00,heating,on,low,0.31301331412577355
2024-01-05 22:39:00,off,off,low,0.7127897424045304
2024-01-05 22:40:00,heating,on,low,0.6153696822475088
2024-01-05 22:41:00,off,off,low,0.8256132755209697
2024-01-05 22:42:00,heating,on,low,0.5991197417835634
2024-01-05 22:43:00,off,off,low,0.4330917436571965
2024-01-05 22:44:00,heating,on,low,0.7830884238626497
2024-01-05 22:45:00,off,off,low,0.47659431253957374
2024-01-05 22:46:00,heating,on,low,0.8614138692913256
2024-01-05 22:47:00,off,off,low,0.4502543327113443
2024-01-05 22:48:00,heating,on,low,0.4006323917221721
2024-01-05 22:49:00,off,off,low,0.5959943949064128
2024-01-05 22:50:00,heating,on,low,0.330309070782146
2024-01-05 22:51:00,off,off,low,0.3218470370895706
2024-01-05 22:52:00,heating,on,low,0.5976087271532748
2024-01-05 22:53:00,off,off,low,0.4290641284768726
2024-01-05 22:54:00,heating,on,low,0.3056115830371088
2024-01-05 22:55:00,off,off,low,0.47763414685891303
2024-01-05 22:56:00,heating,on,low,0.5864204123079552
2024-01-05 22:57:00,off,off,low,0.5365732208762539
2024-01-05 22:58:00,heating,on,low,0.3812816796962539
2024-01-05 22:59:00,off,off,low,0.6478048966991865
2024-01-05 23:00:00,idle,on,low,0.7261997946885823
2024-01-05 23:01:00,off,off,low,0.7053234972979773
2024-01-05 23:02:00,idle,on,low,0.5362571527699636
2024-01-05 23:03:00,off,off,low,0.38255769070266843
2024-01-05 23:04:00,idle,on,low,0.5996920640944337
2024-01-05 23:05:00,off,off,low,0.8342590529622498
2024-01-05 23:06:00,idle,on,low,0.5812337093647397
2024-01-05 23:07:00,off,off,low,0.4174086298449526
2024-01-05 23:08:00,idle,on,low,0.3558319818562382
2024-01-05 23:09:00,off,off,low,0.8663559828593279
2024-01-05 23:10:00,idle,on,low,0.745805645326149
2024-01-05 23:11:00,off,off,low,0.4877801836202894
2024-01-05 23:12:00,idle,on,low,0.47721144372310464
2024-01-05 23:13:00,off,off,low,0.8371310920335586
2024-01-05 23:14:00,idle,on,low,0.4065409408857907
2024-01-05 23:15:00,off,off,low,0.6210223737939267
2024-01-05 23:16:00,idle,on,low,0.7281025651075809
2024-01-05 23:17:00,off,off,low,0.5378342111794138
2024-01-05 23:18:00,idle,on,low,0.3239414055258531
2024-01-05 23:19:00,off,off,low,0.43665528823171296
2024-01-05 23:20:00,idle,on,low,0.8410848824654242
2024-01-05 23:21:00,off,off,low,0.6138713801037327
2024-01-05 23:22:00,idle,on,low,0.7892647478927819
2024-01-05 23:23:00,off,off,low,0.6334113256743704
2024-01-05 23:24:00,idle,on,low,0.866161257427382
2024-01-05 23:25:00,off,off,low,0.8454804453341072
2024-01-05 23:26:00,idle,on,low,0.5897328252062413
2024-01-05 23:27:00,off,off,low,0.4909644152618097
2024-01-05 23:28:00,idle,on,low,0.6610012724073662
2024-01-05 23:29:00,off,off,low,0.7049326090016842
2024-01-05 23:30:00,idle,on,low,0.599013055380379
2024-01-05 23:31:00,off,off,low,0.7933699326570567
2024-01-05 23:32:00,idle,on,low,0.4099971130709297
2024-01-05 23:33:00,off,off,low,0.5006470983744195
2024-01-05 23:34:00,idle,on,low,0.7118258144198718
2024-01-05 23:35:00,off,off,low,0.44801031923253437
2024-01-05 23:36:00,idle,on,low,0.5639068468101804
2024-01-05 23:37:00,off,off,low,0.8782401279769756
2024-01-05 23:38:00,idle,on,low,0.6755255836119445
2024-01-05 23:39:00,off,off,low,0.8694343407846754
2024-01-05 23:40:00,idle,on,low,0.7334648419491456
2024-01-05 23:41:00,off,off,low,0.7348000618003039
2024-01-05 23:42:00,idle,on,low,0.6551143042141234
2024-01-05 23:43:00,off,off,low,0.38532515688883606
2024-01-05 23:44:00,idle,on,low,0.6118285745317726
2024-01-05 23:45:00,off,off,low,0.4515997203020826
2024-01-05 23:46:00,idle,on,low,0.8992035326107681
2024-01-05 23:47:00,off,off,low,0.46017716406073234
2024-01-05 23:48:00,idle,on,low,0.4384115060768691
2024-01-05 23:49:00,off,off,low,0.6743298930744268
2024-01-05 23:50:00,idle,on,low,0.6065692879317781
2024-01-05 23:51:00,off,off,low,0.3128117479527085
2024-01-05 23:52:00,idle,on,low,0.3777199073954819
2024-01-05 23:53:00,off,off,low,0.7866257650965076
2024-01-05 23:54:00,idle,off,low,0.5902151730885363
2024-01-05 23:55:00,off,off,low,0.3876091288938086
2024-01-05 23:56:00,idle,on,low,0.5791455377014403
2024-01-05 23:57:00,off,off,low,0.45188944984944224
2024-01-05 23:58:00,idle,on,low,0.43415487666740626
2024-01-05 23:59:00,off,off,low,0.8746351658670628
2024-01-06 00:00:00,idle,on,low,0.5172147161146446
2024-01-06 00:01:00,off,off,low,0.3278586628034035
2024-01-06 00:02:00,idle,on,low,0.8821960035823817
2024-01-06 00:03:00,off,off,low,0.7769037448632947
2024-01-06 00:04:00,idle,on,low,0.45264798393849515
2024-01-06 00:05:00,off,off,low,0.5453351008232349
2024-01-06 00:06:00,idle,on,low,0.817373744757077
2024-01-06 00:07:00,off,off,low,0.5144481115939645
2024-01-06 00:08:00,idle,off,low,0.6404424252039593
2024-01-06 00:09:00,off,off,low,0.6209141217987677
2024-01-06 00:10:00,idle,on,low,0.5407767291772798
2024-01-06 00:11:00,off,off,low,0.6837011410882297
2024-01-06 00:12:00,idle,on,low,0.5839744423811318
2024-01-06 00:13:00,off,off,low,0.3127382950043837
2024-01-06 00:14:00,idle,on,low,0.7886298645887626
2024-01-06 00:15:00,off,off,low,0.3678934696522316
2024-01-06 00:16:00,idle,on,low,0.5784539585348181
2024-01-06 00:17:00,off,off,low,0.6479404745564983
2024-01-06 00:18:00,idle,on,low,0.7233036325159745
2024-01-06 00:19:00,off,off,low,0.5464779211727697
2024-01-06 00:20:00,idle,on,low,0.7413290922183189
2024-01-06 00:21:00,off,off,low,0.37881005083114216
2024-01-06 00:22:00,idle,on,low,0.6920673289624675
2024-01-06 00:23:00,off,off,low,0.7958033565514218
2024-01-06 00:24:00,idle,on,low,0.8336663837025009
2024-01-06 00:25:00,off,off,low,0.6477398975723336
2024-01-06 00:26:00,idle,on,low,0.48773711884502235
2024-01-06 00:27:00,off,off,low,0.39801390702817585
2024-01-06 00:28:00,idle,on,low,0.5073352517264669
2024-01-06 00:29:00,off,off,low,0.6239846238926638
2024-01-06 00:30:00,idle,on,low,0.4177981343949363
2024-01-06 00:31:00,off,off,low,0.8715089434158558
2024-01-06 00:32:00,idle,on,low,0.8382812573237457
2024-01-06 00:33:00,off,off,low,0.3197743169192587
2024-01-06 00:34:00,idle,on,low,0.6371770789382334
2024-01-06 00:35:00,off,off,low,0.773585274147968
2024-01-06 00:36:00,idle,on,low,0.4472351759604042
2024-01-06 00:37:00,off,off,low,0.6143377394356464
2024-01-06 00:38:00,idle,on,low,0.5435951294456274
2024-01-06 00:39:00,off,off,low,0.41792775853084585
2024-01-06 00:40:00,idle,on,low,0.6688424303254936
2024-01-06 00:41:00,off,off,low,0.8962153052440986
2024-01-06 00:42:00,idle,on,low,0.5191723561679669
2024-01-06 00:43:00,off,off,low,0.6314274049586802
2024-01-06 00:44:00,idle,on,low,0.4967128089729004
2024-01-06 00:45:00,off,off,low,0.8261691700814981
2024-01-06 00:46:00,idle,on,low,0.8187616202542158
2024-01-06 00:47:00,off,off,low,0.40726403276878215
2024-01-06 00:48:00,idle,on,low,0.8399693245428366
2024-01-06 00:49:00,off,off,low,0.39090522663364025
2024-01-06 00:50:00,idle,on,low,0.3572639757752005
2024-01-06 00:51:00,off,off,low,0.6917607694209191
2024-01-06 00:52:00,off,off,low,0.531542463521937
2024-01-06 00:53:00,off,off,low,0.6184443560771224
2024-01-06 00:54:00,idle,on,low,0.6915424691624781
2024-01-06 00:55:00,off,off,low,0.3317023426757909
2024-01-06 00:56:00,idle,on,low,0.475771902654596
2024-01-06 00:57:00,off,off,low,0.5765437870613204
2024-01-06 00:58:00,idle,on,low,0.4599524458835591
2024-01-06 00:59:00,off,off,low,0.32938283057131257
2024-01-06 01:00:00,idle,on,low,0.35200594393863205
2024-01-06 01:01:00,off,off,low,0.7810487212522401
2024-01-06 01:02:00,idle,on,low,0.8468320555277558
2024-01-06 01:03:00,off,off,low,0.3913399814582693
2024-01-06 01:04:00,idle,on,low,0.4495571743748914
2024-01-06 01:05:00,off,off,low,0.6913496428386419
2024-01-06 01:06:00,idle,on,low,0.8725630656554684
2024-01-06 01:07:00,off,off,low,0.4797538254799627
2024-01-06 01:08:00,idle,on,low,0.8131281757416007
2024-01-06 01:09:00,off,off,low,0.603614786670226
2024-01-06 01:10:00,idle,on,low,0.8739351834484683
2024-01-06 01:11:00,off,off,low,0.3817551974569148
2024-01-06 01:12:00,idle,on,low,0.8842034389247919
2024-01-06 01:13:00,off,off,low,0.5645871766977049
2024-01-06 01:14:00,idle,on,low,0.8717630342557572
2024-01-06 01:15:00,off,off,low,0.5752141302309115
2024-01-06 01:16:00,idle,on,low,0.618049280472347
2024-01-06 01:17:00,off,off,low,0.7828650058663926
2024-01-06 01:18:00,idle,on,low,0.7335771004436364
2024-01-06 01:19:00,off,off,low,0.6717619922503714
2024-01-06 01:20:00,idle,off,low,0.5501880141537336
2024-01-06 01:21:00,off,off,low,0.7754630204397636
2024-01-06 01:22:00,idle,on,low,0.8689369999735923
2024-01-06 01:23:00,off,off,low,0.30588653816581607
2024-01-06 01:24:00,idle,on,low,0.6527070578715968
2024-01-06 01:25:00,off,off,low,0.8195885573870092
2024-01-06 01:26:00,idle,on,low,0.6918675224073344
2024-01-06 01:27:00,off,off,low,0.7804975547000021
2024-01-06 01:28:00,idle,on,low,0.8370366623093912
2024-01-06 01:29:00,off,off,low,0.7505706095118347
2024-01-06 01:30:00,idle,on,low,0.7302104408188597
2024-01-06 01:31:00,off,off,low,0.8788475348183511
2024-01-06 01:32:00,idle,on,low,0.8182107947349437
2024-01-06 01:33:00,off,off,low,0.7892267217496644
2024-01-06 01:34:00,idle,on,low,0.35184201628312567
2024-01-06 01:35:00,off,off,low,0.4434179298836507
2024-01-06 01:36:00,idle,on,low,0.6340536145950537
2024-01-06 01:37:00,off,off,low,0.7257360629848884
2024-01-06 01:38:00,idle,on,low,0.4819289359802862
2024-01-06 01:39:00,off,off,low,0.355996867872494
2024-01-06 01:40:00,idle,on,low,0.48665951208914865
2024-01-06 01:41:00,off,off,low,0.7626175083483115
2024-01-06 01:42:00,idle,on,low,0.826440617604824
2024-01-06 01:43:00,off,off,low,0.8477421890066057
2024-01-06 01:44:00,idle,on,low,0.5273200074864887
2024-01-06 01:45:00,off,off,low,0.523523144916118
2024-01-06 01:46:00,idle,on,low,0.5440244825830747
2024-01-06 01:47:00,off,off,low,0.5254856816528687
2024-01-06 01:48:00,idle,on,low,0.6997179645043259
2024-01-06 01:49:00,off,off,low,0.5149939572791957
2024-01-06 01:50:00,idle,on,low,0.3122063619685475
2024-01-06 01:51:00,off,off,low,0.5634147604127231
2024-01-06 01:52:00,idle,on,low,0.43449123970715264
2024-01-06 01:53:00,off,off,low,0.31728428267077197
2024-01-06 01:54:00,idle,on,low,0.5825057709204289
2024-01-06 01:55:00,off,off,low,0.42357273551897584
2024-01-06 01:56:00,idle,on,low,0.5716450889038405
2024-01-06 01:57:00,off,off,low,0.4666499919661719
2024-01-06 01:58:00,idle,on,low,0.6622253221682599
2024-01-06 01:59:00,off,off,low,0.8945264321243758
2024-01-06 02:00:00,cooling,on,low,0.628339152426999
2024-01-06 02:01:00,off,off,low,0.6881375501356621
2024-01-06 02:02:00,idle,on,low,0.8515654546507208
2024-01-06 02:03:00,off,off,low,0.524400250635055
2024-01-06 02:04:00,idle,on,low,0.3999290698713498
2024-01-06 02:05:00,off,off,low,0.469678369758332
2024-01-06 02:06:00,cooling,on,low,0.5416769644287296
2024-01-06 02:07:00,off,off,low,0.6870106087535031
2024-01-06 02:08:00,cooling,on,low,0.30275281765783263
2024-01-06 02:09:00,off,off,low,0.8120299288601907
2024-01-06 02:10:00,idle,on,low,0.3456563838298983
2024-01-06 02:11:00,off,off,low,0.8403930893511304
2024-01-06 02:12:00,cooling,on,low,0.8696607127229394
2024-01-06 02:13:00,off,off,low,0.8940616764672804
2024-01-06 02:14:00,cooling,on,low,0.7857061106441265
2024-01-06 02:15:00,off,off,low,0.38511331556409156
2024-01-06 02:16:00,cooling,on,low,0.7237002259351119
2024-01-06 02:17:00,off,off,low,0.4219927743649059
2024-01-06 02:18:00,cooling,on,low,0.8382767013482424
2024-01-06 02:19:00,off,off,low,0.48996355539320685
2024-01-06 02:20:00,cooling,on,low,0.49607758624502474
2024-01-06 02:21:00,off,off,low,0.8505919775489201
2024-01-06 02:22:00,idle,on,low,0.30793864247022273
2024-01-06 02:23:00,off,off,low,0.4163796908901419
2024-01-06 02:24:00,cooling,on,low,0.5531593599380731
2024-01-06 02:25:00,off,off,low,0.7204329403861158
2024-01-06 02:26:00,cooling,on,low,0.6885396996268413
2024-01-06 02:27:00,off,off,low,0.7016471251002895
2024-01-06 02:28:00,cooling,on,low,0.8280132170463985
2024-01-06 02:29:00,off,off,low,0.37261824737595395
2024-01-06 02:30:00,cooling,on,low,0.6132970177312622
2024-01-06 02:31:00,off,off,low,0.7352866134614933
2024-01-06 02:32:00,idle,on,low,0.6816710657544988
2024-01-06 02:33:00,off,off,low,0.5689884719635605
2024-01-06 02:34:00,cooling,on,low,0.31026875152329836
2024-01-06 02:35:00,off,off,low,0.33627135938873076
2024-01-06 02:36:00,idle,on,low,0.371364796112302
2024-01-06 02:37:00,off,off,low,0.5059366517012182
2024-01-06 02:38:00,cooling,on,low,0.3705920716002881
2024-01-06 02:39:00,off,off,low,0.555649387837565
2024-01-06 02:40:00,idle,on,low,0.40718519435134765
2024-01-06 02:41:00,off,off,low,0.7674997185157237
2024-01-06 02:42:00,cooling,on,low,0.8228925700273295
2024-01-06 02:43:00,off,off,low,0.5337885047809054
2024-01-06 02:44:00,cooling,on,low,0.6067990591893833
2024-01-06 02:45:00,off,off,low,0.872097744936565
2024-01-06 02:46:00,idle,on,low,0.6213046532091723
2024-01-06 02:47:00,off,off,low,0.897043929506055
2024-01-06 02:48:00,idle,on,low,0.38527859621523275
2024-01-06 02:49:00,off,off,low,0.8173358523580192
2024-01-06 02:50:00,idle,on,low,0.5983218016037792
2024-01-06 02:51:00,off,off,low,0.3136284667498009
2024-01-06 02:52:00,cooling,on,low,0.8833337648636093
2024-01-06 02:53:00,off,off,low,0.8790287398460148
2024-01-06 02:54:00,cooling,on,low,0.5299625041097323
2024-01-06 02:55:00,off,off,low,0.872485242651543
2024-01-06 02:56:00,cooling,on,low,0.38460578534312745
2024-01-06 02:57:00,off,off,low,0.7080660846724094
2024-01-06 02:58:00,off,on,low,0.41515739213270075
2024-01-06 02:59:00,off,off,low,0.44798834180089664
2024-01-06 03:00:00,cooling,on,low,0.7676024623215634
2024-01-06 03:01:00,off,off,low,0.526414850739177
2024-01-06 03:02:00,cooling,on,low,0.3042765016971727
2024-01-06 03:03:00,off,off,low,0.5485430545173567
2024-01-06 03:04:00,cooling,on,low,0.4368415923797757
2024-01-06 03:05:00,off,off,low,0.7099979481349747
2024-01-06 03:06:00,cooling,on,low,0.4166692180341002
2024-01-06 03:07:00,off,off,low,0.8053521170618856
2024-01-06 03:08:00,cooling,on,low,0.46025580726489856
2024-01-06 03:09:00,off,off,low,0.5358169549698082
2024-01-06 03:10:00,cooling,on,low,0.4788221164782588
2024-01-06 03:11:00,off,off,low,0.6863540086856195
2024-01-06 03:12:00,cooling,on,low,0.360698124735838
2024-01-06 03:13:00,off,off,low,0.5868596236189465
2024-01-06 03:14:00,cooling,on,low,0.5006728891290348
2024-01-06 03:15:00,off,off,low,0.8304827779729889
2024-01-06 03:16:00,cooling,on,low,0.34404725614463544
2024-01-06 03:17:00,off,off,low,0.7978170389597129
2024-01-06 03:18:00,cooling,on,low,0.4006082859179455
2024-01-06 03:19:00,off,off,low,0.3531465959579731
2024-01-06 03:20:00,cooling,on,low,0.4213937148738048
2024-01-06 03:21:00,off,off,low,0.36159178920708623
2024-01-06 03:22:00,cooling,on,low,0.6125903689212754
2024-01-06 03:23:00,off,off,low,0.8929289717494688
2024-01-06 03:24:00,cooling,on,low,0.3205964111545553
2024-01-06 03:25:00,off,off,low,0.5766770095916769
2024-01-06 03:26:00,cooling,on,low,0.5316421974647171
2024-01-06 03:27:00,off,off,low,0.5037638485478402
2024-01-06 03:28:00,cooling,on,low,0.49911816626001654
2024-01-06 03:29:00,off,off,low,0.8370076539758773
2024-01-06 03:30:00,cooling,on,low,0.3113856901250424
2024-01-06 03:31:00,off,off,low,0.764949832428083
2024-01-06 03:32:00,cooling,on,low,0.451759907283565
2024-01-06 03:33:00,off,off,low,0.5299773064905449
2024-01-06 03:34:00,cooling,on,low,0.5520899477091467
2024-01-06 03:35:00,off,off,low,0.4828390524442461
2024-01-06 03:36:00,cooling,on,low,0.3561353171012387
2024-01-06 03:37:00,off,off,low,0.36859850929766086
2024-01-06 03:38:00,cooling,on,low,0.4788786744495866
2024-01-06 03:39:00,off,off,low,0.7930854317323504
2024-01-06 03:40:00,off,on,low,0.3807765916724471
2024-01-06 03:41:00,off,off,low,0.7455838998875586
2024-01-06 03:42:00,cooling,on,low,0.47332183765757263
2024-01-06 03:43:00,off,off,low,0.8300789610672556
2024-01-06 03:44:00,cooling,on,low,0.5569970852403845
2024-01-06 03:45:00,off,off,low,0.4030339879784253
2024-01-06 03:46:00,cooling,on,low,0.8915066700663061
2024-01-06 03:47:00,off,off,low,0.40598071153794696
2024-01-06 03:48:00,cooling,on,low,0.6405718927393617
2024-01-06 03:49:00,off,off,low,0.6415718868576805
2024-01-06 03:50:00,cooling,on,low,0.523688070706668
2024-01-06 03:51:00,off,off,low,0.8708931555294788
2024-01-06 03:52:00,cooling,on,low,0.806324737447039
2024-01-06 03:53:00,off,off,low,0.7978917365029453
2024-01-06 03:54:00,cooling,on,low,0.8844911612576869
2024-01-06 03:55:00,off,off,low,0.5742656029177902
2024-01-06 03:56:00,cooling,on,low,0.3583114653720176
2024-01-06 03:57:00,off,off,low,0.7592735552698764
2024-01-06 03:58:00,cooling,on,low,0.5284875476711604
2024-01-06 03:59:00,off,off,low,0.41420709108211096
2024-01-06 04:00:00,cooling,on,low,0.589948405932152
2024-01-06 04:01:00,off,off,low,0.855431364100298
2024-01-06 04:02:00,cooling,on,low,0.40281421140877705
2024-01-06 04:03:00,off,off,low,0.8092192891378451
2024-01-06 04:04:00,cooling,on,low,0.5509229649690705
2024-01-06 04:05:00,off,off,low,0.3820811884218852
2024-01-06 04:06:00,cooling,on,low,0.809029382393194
2024-01-06 04:07:00,off,off,low,0.8817722047148573
2024-01-06 04:08:00,cooling,on,low,0.474762429501007
2024-01-06 04:09:00,off,off,low,0.4821217259052413
2024-01-06 04:10:00,cooling,on,low,0.5343275898239599
2024-01-06 04:11:00,off,off,low,0.7884782186764843
2024-01-06 04:12:00,cooling,on,low,0.3062503180436999
2024-01-06 04:13:00,off,off,low,0.43437393104252064
2024-01-06 04:14:00,cooling,on,low,0.7235398866637958
2024-01-06 04:15:00,off,off,low,0.5433836702913157
2024-01-06 04:16:00,cooling,on,low,0.49817737378087656
2024-01-06 04:17:00,off,off,low,0.8233697333412104
2024-01-06 04:18:00,cooling,on,low,0.8504003520877437
2024-01-06 04:19:00,off,off,low,0.8687917314997173
2024-01-06 04:20:00,cooling,on,low,0.46353031959257796
2024-01-06 04:21:00,off,off,low,0.8475075657234643
2024-01-06 04:22:00,cooling,on,low,0.7421793328363734
2024-01-06 04:23:00,off,off,low,0.3925288490931484
2024-01-06 04:24:00,cooling,on,low,0.6661620169849263
2024-01-06 04:25:00,off,off,low,0.3158008915841947
2024-01-06 04:26:00,cooling,on,low,0.7250268934625191
2024-01-06 04:27:00,off,off,low,0.7401405135905631
2024-01-06 04:28:00,cooling,on,low,0.7736031051569985
2024-01-06 04:29:00,off,off,low,0.40351503247346093
2024-01-06 04:30:00,cooling,on,low,0.6769499645685186
2024-01-06 04:31:00,off,off,low,0.40731401089659264
2024-01-06 04:32:00,cooling,on,low,0.8679900500335056
2024-01-06 04:33:00,off,off,low,0.7050064156085007
2024-01-06 04:34:00,cooling,on,low,0.35719550880243345
2024-01-06 04:35:00,off,off,low,0.4122193380034937
2024-01-06 04:36:00,cooling,on,low,0.6980760588778487
2024-01-06 04:37:00,off,off,low,0.5860022976957653
2024-01-06 04:38:00,cooling,on,low,0.7417785997265272
2024-01-06 04:39:00,off,off,low,0.4684732793553955
2024-01-06 04:40:00,cooling,on,low,0.6947505221082462
2024-01-06 04:41:00,off,off,low,0.4061761008182634
2024-01-06 04:42:00,cooling,on,low,0.62622615801662
2024-01-06 04:43:00,off,off,low,0.8746797549299918
2024-01-06 04:44:00,cooling,on,low,0.6769333393745919
2024-01-06 04:45:00,off,off,low,0.3299961705029499
2024-01-06 04:46:00,cooling,on,low,0.8932572826419762
2024-01-06 04:47:00,off,off,low,0.3941197977893194
2024-01-06 04:48:00,off,on,low,0.7308414616182631
2024-01-06 04:49:00,off,off,low,0.6195180234385176
2024-01-06 04:50:00,cooling,on,low,0.47661641268258226
2024-01-06 04:51:00,off,off,low,0.40638629125662545
2024-01-06 04:52:00,cooling,on,low,0.4066214185660294
2024-01-06 04:53:00,off,off,low,0.8150398087248962
2024-01-06 04:54:00,cooling,on,low,0.8237475084980541
2024-01-06 04:55:00,off,off,low,0.5790873129748273
2024-01-06 04:56:00,cooling,on,low,0.3621728777549843
2024-01-06 04:57:00,off,off,low,0.8304990623080741
2024-01-06 04:58:00,cooling,on,low,0.5922098917050536
2024-01-06 04:59:00,off,off,low,0.5632574537201482
2024-01-06 05:00:00,cooling,on,low,0.5444142146625721
2024-01-06 05:01:00,off,off,low,0.5190085043155235
2024-01-06 05:02:00,cooling,on,low,0.6156032421651565
2024-01-06 05:03:00,off,off,low,0.6627247359670225
2024-01-06 05:04:00,cooling,on,low,0.5798593221437736
2024-01-06 05:05:00,off,off,low,0.8379888980730268
2024-01-06 05:06:00,cooling,on,low,0.49059673711769836
2024-01-06 05:07:00,off,off,low,0.6469871140720689
2024-01-06 05:08:00,cooling,on,low,0.47997235211639117
2024-01-06 05:09:00,off,off,low,0.7520100142755206
2024-01-06 05:10:00,cooling,on,low,0.3612726595969414
2024-01-06 05:11:00,off,off,low,0.41321939807719954
2024-01-06 05:12:00,cooling,on,low,0.7807208459561705
2024-01-06 05:13:00,off,off,low,0.4099185571317232
2024-01-06 05:14:00,cooling,on,low,0.6754478077168441
2024-01-06 05:15:00,off,off,low,0.8821460711425182
2024-01-06 05:16:00,cooling,on,low,0.6137343682595795
2024-01-06 05:17:00,off,off,low,0.41243786780404157
2024-01-06 05:18:00,cooling,on,low,0.4924146274155825
2024-01-06 05:19:00,off,off,low,0.794074845872543
2024-01-06 05:20:00,cooling,off,low,0.5109965478719842
2024-01-06 05:21:00,off,off,low,0.7341068154178882
2024-01-06 05:22:00,cooling,on,low,0.7664100377304062
2024-01-06 05:23:00,off,off,low,0.6007097083470985
2024-01-06 05:24:00,cooling,on,low,0.7699280306198335
2024-01-06 05:25:00,off,off,low,0.49014180265692864
2024-01-06 05:26:00,cooling,on,low,0.6096957880298435
2024-01-06 05:27:00,off,off,low,0.7119349583832844
2024-01-06 05:28:00,cooling,on,low,0.40084388838262824
2024-01-06 05:29:00,off,off,low,0.4641731804293138
2024-01-06 05:30:00,cooling,on,low,0.6912219620361912
2024-01-06 05:31:00,off,off,low,0.693216071897732
2024-01-06 05:32:00,cooling,on,low,0.5959815878717873
2024-01-06 05:33:00,off,off,low,0.7773512140692724
2024-01-06 05:34:00,cooling,on,low,0.5892329412029853
2024-01-06 05:35:00,off,off,low,0.8287933592482399
2024-01-06 05:36:00,cooling,on,low,0.7415420585231673
2024-01-06 05:37:00,off,off,low,0.4888169179820048
2024-01-06 05:38:00,cooling,on,low,0.5371524050907333
2024-01-06 05:39:00,off,off,low,0.7006120114619074
2024-01-06 05:40:00,cooling,on,low,0.8366715712940949
2024-01-06 05:41:00,off,off,low,0.4072252396221052
2024-01-06 05:42:00,cooling,on,low,0.6087981232451881
2024-01-06 05:43:00,off,off,low,0.371270652794626
2024-01-06 05:44:00,cooling,on,low,0.4676730931920787
2024-01-06 05:45:00,off,off,low,0.7115888155759454
2024-01-06 05:46:00,cooling,on,low,0.346640781148897
2024-01-06 05:47:00,off,off,low,0.6974151491333085
2024-01-06 05:48:00,cooling,on,low,0.8404866725671782
2024-01-06 05:49:00,off,off,low,0.8816221746110797
2024-01-06 05:50:00,cooling,on,low,0.4299793206153093
2024-01-06 05:51:00,off,off,low,0.7493387739647255
2024-01-06 05:52:00,cooling,on,low,0.8558222692233179
2024-01-06 05:53:00,off,off,low,0.3548215865096616
2024-01-06 05:54:00,cooling,on,low,0.5484141650935233
2024-01-06 05:55:00,off,off,low,0.8516458601232997
2024-01-06 05:56:00,cooling,on,low,0.42167249895289804
2024-01-06 05:57:00,off,off,low,0.8602564102727053
2024-01-06 05:58:00,cooling,on,low,0.616315242652667
2024-01-06 05:59:00,off,off,low,0.35993584952253344
2024-01-06 06:00:00,cooling,on,low,0.569926390053309
2024-01-06 06:01:00,off,off,low,0.49575671728023973
2024-01-06 06:02:00,cooling,on,low,0.469322496331085
2024-01-06 06:03:00,off,off,low,0.6248853453802103
2024-01-06 06:04:00,off,on,low,0.5901556144511221
2024-01-06 06:05:00,off,off,low,0.5891802957720552
2024-01-06 06:06:00,cooling,on,low,0.35288503866186915
2024-01-06 06:07:00,off,off,low,0.781390908616282
2024-01-06 06:08:00,cooling,off,low,0.5888635892134771
2024-01-06 06:09:00,off,off,low,0.7925434972211246
2024-01-06 06:10:00,cooling,on,low,0.7947567849305702
2024-01-06 06:11:00,off,off,low,0.49028119490882593
2024-01-06 06:12:00,cooling,on,low,0.3026077822845674
2024-01-06 06:13:00,off,off,low,0.8467474064748712
2024-01-06 06:14:00,cooling,on,low,0.7564168158517441
2024-01-06 06:15:00,off,off,low,0.3643511740940827
2024-01-06 06:16:00,cooling,on,low,0.7210362204018608
2024-01-06 06:17:00,off,off,low,0.31201396120132835
2024-01-06 06:18:00,cooling,on,low,0.3166554415324191
2024-01-06 06:19:00,off,off,low,0.6154939437587055
2024-01-06 06:20:00,cooling,on,low,0.357622457541808
2024-01-06 06:21:00,off,off,low,0.8786019134909513
2024-01-06 06:22:00,cooling,on,low,0.8362987359901575
2024-01-06 06:23:00,off,off,low,0.6898872187487309
2024-01-06 06:24:00,cooling,on,low,0.33822538250298795
2024-01-06 06:25:00,off,off,low,0.4949011546842391
2024-01-06 06:26:00,cooling,on,low,0.5230337987436264
2024-01-06 06:27:00,off,off,low,0.5885279014972198
2024-01-06 06:28:00,cooling,on,low,0.40134172440387134
2024-01-06 06:29:00,off,off,low,0.6465069856783177
2024-01-06 06:30:00,cooling,on,low,0.561462388745534
2024-01-06 06:31:00,off,off,low,0.8683781780357152
2024-01-06 06:32:00,cooling,on,low,0.8617171377751316
2024-01-06 06:33:00,off,off,low,0.6392843732039835
2024-01-06 06:34:00,cooling,on,low,0.6866096015943212
2024-01-06 06:35:00,off,off,low,0.38267788066424546
2024-01-06 06:36:00,cooling,on,low,0.43399394330410296
