timestamp,sensor_id,temperature,humidity,co2,light_level,zone
2024-01-06 18:22:00,sensor_001,,,479.0,630.0,zone_2
2024-01-06 18:24:00,sensor_002,18.5,33.4,461.0,503.0,zone_3
2024-01-06 18:26:00,sensor_003,18.5,34.1,449.0,629.0,zone_4
2024-01-06 18:28:00,sensor_004,18.2,35.6,491.0,431.0,zone_5
2024-01-06 18:30:00,sensor_005,,33.8,450.0,509.0,zone_1
2024-01-06 18:32:00,sensor_006,18.6,36.8,469.0,487.0,zone_2
2024-01-06 18:34:00,sensor_007,18.0,34.6,454.0,482.0,zone_3
2024-01-06 18:36:00,sensor_008,18.1,37.0,481.0,613.0,zone_4
2024-01-06 18:38:00,sensor_009,18.6,36.9,456.0,540.0,zone_5
2024-01-06 18:40:00,sensor_000,18.5,34.7,454.0,494.0,zone_1
2024-01-06 18:42:00,sensor_001,18.2,34.6,465.0,442.0,zone_2
2024-01-06 18:44:00,sensor_002,18.0,36.5,453.0,492.0,zone_3
2024-01-06 18:46:00,sensor_003,18.1,35.1,443.0,474.0,zone_4
2024-01-06 18:48:00,sensor_004,18.1,34.6,443.0,608.0,zone_5
2024-01-06 18:50:00,sensor_005,18.0,35.1,448.0,382.0,zone_1
2024-01-06 18:52:00,sensor_006,18.5,35.8,434.0,533.0,zone_2
2024-01-06 18:54:00,sensor_007,18.1,34.6,487.0,583.0,zone_3
2024-01-06 18:56:00,sensor_008,18.0,37.1,476.0,432.0,zone_4
2024-01-06 18:58:00,sensor_009,18.7,36.9,485.0,416.0,zone_5
2024-01-06 19:00:00,sensor_000,18.5,37.4,477.0,189.0,zone_1
2024-01-06 19:02:00,sensor_001,18.0,37.7,507.0,154.0,zone_2
2024-01-06 19:04:00,sensor_002,18.4,36.7,481.0,189.0,zone_3
2024-01-06 19:06:00,sensor_003,18.4,36.0,463.0,191.0,zone_4
2024-01-06 19:08:00,sensor_004,18.0,37.3,499.0,159.0,zone_5
2024-01-06 19:10:00,sensor_005,18.3,34.0,481.0,195.0,zone_1
2024-01-06 19:12:00,sensor_006,18.5,36.3,471.0,158.0,zone_2
2024-01-06 19:14:00,sensor_007,18.4,35.3,470.0,178.0,zone_3
2024-01-06 19:16:00,sensor_008,18.6,33.8,464.0,186.0,zone_4
2024-01-06 19:18:00,sensor_009,18.4,33.8,475.0,190.0,zone_5
2024-01-06 19:20:00,sensor_000,18.5,33.7,473.0,189.0,zone_1
2024-01-06 19:22:00,sensor_001,18.7,35.0,488.0,199.0,zone_2
2024-01-06 19:24:00,sensor_002,18.8,34.0,463.0,162.0,zone_3
2024-01-06 19:26:00,sensor_003,18.2,35.0,486.0,183.0,zone_4
2024-01-06 19:28:00,sensor_004,18.0,35.5,470.0,176.0,zone_5
2024-01-06 19:30:00,sensor_005,18.2,34.2,450.0,167.0,zone_1
2024-01-06 19:32:00,sensor_006,18.7,37.2,450.0,155.0,zone_2
2024-01-06 19:34:00,sensor_007,18.1,35.2,472.0,182.0,zone_3
2024-01-06 19:36:00,sensor_008,18.3,35.0,498.0,187.0,zone_4
2024-01-06 19:38:00,sensor_009,18.8,37.4,448.0,163.0,zone_5
2024-01-06 19:40:00,sensor_000,18.2,34.8,468.0,166.0,zone_1
2024-01-06 19:42:00,sensor_001,18.2,37.5,483.0,196.0,zone_2
2024-01-06 19:44:00,sensor_002,18.0,35.9,461.0,165.0,zone_3
2024-01-06 19:46:00,sensor_003,18.4,34.9,505.0,158.0,zone_4
2024-01-06 19:48:00,sensor_004,18.8,37.6,447.0,164.0,zone_5
2024-01-06 19:50:00,sensor_005,18.0,35.6,502.0,192.0,zone_1
2024-01-06 19:52:00,sensor_006,18.0,,478.0,,zone_2
2024-01-06 19:54:00,sensor_007,18.6,36.7,474.0,203.0,zone_3
2024-01-06 19:56:00,sensor_008,18.2,34.8,461.0,172.0,zone_4
2024-01-06 19:58:00,sensor_009,18.0,36.2,453.0,195.0,zone_5
2024-01-06 20:00:00,sensor_000,19.1,38.6,501.0,190.0,zone_1
2024-01-06 20:02:00,sensor_001,18.7,36.0,436.0,157.0,zone_2
2024-01-06 20:04:00,sensor_002,18.5,36.6,491.0,151.0,zone_3
2024-01-06 20:06:00,sensor_003,18.6,35.4,474.0,193.0,zone_4
2024-01-06 20:08:00,sensor_004,18.3,38.1,466.0,174.0,zone_5
2024-01-06 20:10:00,sensor_005,18.9,36.4,505.0,166.0,zone_1
2024-01-06 20:12:00,sensor_006,18.7,38.2,462.0,,zone_2
2024-01-06 20:14:00,sensor_007,19.0,36.0,468.0,181.0,zone_3
2024-01-06 20:16:00,sensor_008,18.8,36.6,479.0,189.0,zone_4
2024-01-06 20:18:00,sensor_009,19.0,35.6,450.0,172.0,zone_5
2024-01-06 20:20:00,sensor_000,18.9,38.0,468.0,160.0,zone_1
2024-01-06 20:22:00,sensor_001,19.0,37.3,,195.0,zone_2
2024-01-06 20:24:00,sensor_002,18.7,35.8,469.0,195.0,zone_3
2024-01-06 20:26:00,sensor_003,19.1,36.6,463.0,147.0,zone_4
2024-01-06 20:28:00,sensor_004,18.8,36.7,474.0,192.0,zone_5
2024-01-06 20:30:00,sensor_005,19.0,38.1,491.0,165.0,zone_1
2024-01-06 20:32:00,sensor_006,19.0,37.8,495.0,159.0,zone_2
2024-01-06 20:34:00,sensor_007,18.8,37.0,,181.0,zone_3
2024-01-06 20:36:00,sensor_008,18.9,38.9,442.0,194.0,zone_4
2024-01-06 20:38:00,sensor_009,19.1,37.4,492.0,149.0,zone_5
2024-01-06 20:40:00,sensor_000,18.4,38.1,449.0,168.0,zone_1
2024-01-06 20:42:00,sensor_001,18.9,38.0,461.0,198.0,zone_2
2024-01-06 20:44:00,sensor_002,18.6,36.4,456.0,156.0,zone_3
2024-01-06 20:46:00,sensor_003,18.7,36.7,483.0,162.0,zone_4
2024-01-06 20:48:00,sensor_004,18.9,37.7,466.0,194.0,zone_5
2024-01-06 20:50:00,sensor_005,18.9,39.1,454.0,190.0,zone_1
2024-01-06 20:52:00,sensor_006,18.5,35.6,465.0,186.0,zone_2
2024-01-06 20:54:00,sensor_007,18.5,37.5,468.0,198.0,zone_3
2024-01-06 20:56:00,sensor_008,18.6,38.0,488.0,196.0,zone_4
2024-01-06 20:58:00,sensor_009,18.6,39.1,488.0,146.0,zone_5
2024-01-06 21:00:00,sensor_000,18.9,38.0,480.0,196.0,zone_1
2024-01-06 21:02:00,sensor_001,19.8,39.5,463.0,172.0,zone_2
2024-01-06 21:04:00,sensor_002,19.6,40.1,460.0,184.0,zone_3
2024-01-06 21:06:00,sensor_003,19.6,41.0,467.0,193.0,zone_4
2024-01-06 21:08:00,sensor_004,19.4,41.4,491.0,182.0,zone_5
2024-01-06 21:10:00,sensor_005,19.1,40.8,488.0,196.0,zone_1
2024-01-06 21:12:00,sensor_006,19.4,40.0,476.0,181.0,zone_2
2024-01-06 21:14:00,sensor_007,18.9,39.9,479.0,153.0,zone_3
2024-01-06 21:16:00,sensor_008,19.7,38.6,486.0,175.0,zone_4
2024-01-06 21:18:00,sensor_009,19.7,40.9,484.0,180.0,zone_5
2024-01-06 21:20:00,sensor_000,19.3,40.3,463.0,197.0,zone_1
2024-01-06 21:22:00,sensor_001,19.8,40.5,509.0,163.0,zone_2
2024-01-06 21:24:00,sensor_002,19.1,38.4,453.0,161.0,zone_3
2024-01-06 21:26:00,sensor_003,19.2,41.4,464.0,184.0,zone_4
2024-01-06 21:28:00,sensor_004,19.5,39.2,474.0,176.0,zone_5
2024-01-06 21:30:00,sensor_005,19.2,38.9,476.0,160.0,zone_1
2024-01-06 21:32:00,sensor_006,19.1,41.4,446.0,164.0,zone_2
2024-01-06 21:34:00,sensor_007,19.5,41.3,497.0,166.0,zone_3
2024-01-06 21:36:00,sensor_008,19.2,41.5,459.0,175.0,zone_4
2024-01-06 21:38:00,sensor_009,19.8,41.3,495.0,165.0,zone_5
2024-01-06 21:40:00,sensor_000,19.0,40.1,455.0,182.0,zone_1
2024-01-06 21:42:00,sensor_001,19.2,38.9,471.0,186.0,zone_2
2024-01-06 21:44:00,sensor_002,19.5,39.4,475.0,189.0,zone_3
2024-01-06 21:46:00,sensor_003,18.9,41.4,480.0,195.0,zone_4
2024-01-06 21:48:00,sensor_004,19.3,38.4,440.0,196.0,zone_5
2024-01-06 21:50:00,sensor_005,19.5,38.3,457.0,166.0,zone_1
2024-01-06 21:52:00,sensor_006,19.6,38.8,470.0,170.0,zone_2
2024-01-06 21:54:00,sensor_007,19.5,39.7,459.0,180.0,zone_3
2024-01-06 21:56:00,sensor_008,19.5,39.6,433.0,144.0,zone_4
2024-01-06 21:58:00,sensor_009,19.4,37.9,474.0,202.0,zone_5
2024-01-06 22:00:00,sensor_000,20.5,42.8,467.0,167.0,zone_1
2024-01-06 22:02:00,sensor_001,20.0,42.4,435.0,,zone_2
2024-01-06 22:04:00,sensor_002,20.3,42.5,471.0,178.0,zone_3
2024-01-06 22:06:00,sensor_003,20.4,42.7,473.0,166.0,zone_4
2024-01-06 22:08:00,sensor_004,20.6,41.9,463.0,188.0,zone_5
2024-01-06 22:10:00,sensor_005,20.5,42.1,482.0,188.0,zone_1
2024-01-06 22:12:00,sensor_006,20.1,40.9,503.0,197.0,zone_2
2024-01-06 22:14:00,sensor_007,20.4,44.1,503.0,201.0,zone_3
2024-01-06 22:16:00,sensor_008,20.4,42.5,492.0,194.0,zone_4
2024-01-06 22:18:00,sensor_009,19.9,41.8,472.0,155.0,zone_5
2024-01-06 22:20:00,sensor_000,20.0,42.3,471.0,177.0,zone_1
2024-01-06 22:22:00,sensor_001,20.5,41.0,502.0,192.0,zone_2
2024-01-06 22:24:00,sensor_002,20.2,42.5,473.0,146.0,zone_3
2024-01-06 22:26:00,sensor_003,20.0,43.9,482.0,177.0,zone_4
2024-01-06 22:28:00,sensor_004,20.6,43.2,447.0,160.0,zone_5
2024-01-06 22:30:00,sensor_005,20.4,43.4,487.0,174.0,zone_1
2024-01-06 22:32:00,sensor_006,20.0,44.3,470.0,166.0,zone_2
2024-01-06 22:34:00,sensor_007,20.4,43.5,470.0,176.0,zone_3
2024-01-06 22:36:00,sensor_008,20.2,42.7,492.0,169.0,zone_4
2024-01-06 22:38:00,sensor_009,20.4,44.0,468.0,199.0,zone_5
2024-01-06 22:40:00,sensor_000,20.7,43.5,486.0,166.0,zone_1
2024-01-06 22:42:00,sensor_001,20.2,44.7,467.0,171.0,zone_2
2024-01-06 22:44:00,sensor_002,20.2,44.1,508.0,184.0,zone_3
2024-01-06 22:46:00,sensor_003,20.5,43.4,470.0,182.0,zone_4
2024-01-06 22:48:00,sensor_004,20.2,42.7,454.0,189.0,zone_5
2024-01-06 22:50:00,sensor_005,20.4,42.7,450.0,183.0,zone_1
2024-01-06 22:52:00,sensor_006,19.9,43.4,479.0,175.0,zone_2
2024-01-06 22:54:00,sensor_007,20.1,40.8,487.0,203.0,zone_3
2024-01-06 22:56:00,sensor_008,20.2,43.1,502.0,189.0,zone_4
2024-01-06 22:58:00,sensor_009,20.1,41.3,490.0,183.0,zone_5
2024-01-06 23:00:00,sensor_000,20.8,45.1,482.0,175.0,zone_1
2024-01-06 23:02:00,sensor_001,21.3,46.1,478.0,188.0,zone_2
2024-01-06 23:04:00,sensor_002,21.7,46.1,471.0,185.0,zone_3
2024-01-06 23:06:00,sensor_003,21.2,47.6,1289.0429130956866,178.0,zone_4
2024-01-06 23:08:00,sensor_004,21.4,46.6,484.0,178.0,zone_5
2024-01-06 23:10:00,sensor_005,21.1,47.4,442.0,196.0,zone_1
2024-01-06 23:12:00,sensor_006,20.8,44.6,453.0,194.0,zone_2
2024-01-06 23:14:00,sensor_007,20.8,47.3,500.0,151.0,zone_3
2024-01-06 23:16:00,sensor_008,20.7,46.5,497.0,157.0,zone_4
2024-01-06 23:18:00,sensor_009,20.8,47.9,462.0,170.0,zone_5
2024-01-06 23:20:00,sensor_000,20.9,46.5,479.0,192.0,zone_1
2024-01-06 23:22:00,sensor_001,21.0,45.1,469.0,193.0,zone_2
2024-01-06 23:24:00,sensor_002,21.0,46.4,464.0,183.0,zone_3
2024-01-06 23:26:00,sensor_003,21.2,45.4,456.0,150.0,zone_4
2024-01-06 23:28:00,sensor_004,21.4,46.8,473.0,184.0,zone_5
2024-01-06 23:30:00,sensor_005,21.0,46.3,472.0,197.0,zone_1
2024-01-06 23:32:00,sensor_006,21.6,45.6,480.0,,zone_2
2024-01-06 23:34:00,sensor_007,21.6,48.1,461.0,197.0,zone_3
2024-01-06 23:36:00,sensor_008,21.7,47.0,466.0,196.0,zone_4
2024-01-06 23:38:00,sensor_009,21.0,46.8,497.0,162.0,zone_5
2024-01-06 23:40:00,sensor_000,21.2,48.2,,200.0,zone_1
2024-01-06 23:42:00,sensor_001,21.4,47.6,501.0,166.0,zone_2
2024-01-06 23:44:00,sensor_002,21.2,47.4,485.0,165.0,zone_3
2024-01-06 23:46:00,sensor_003,21.4,48.2,467.0,183.0,zone_4
2024-01-06 23:48:00,sensor_004,21.0,45.0,1361.083805462508,191.0,zone_5
2024-01-06 23:50:00,sensor_005,21.2,47.6,465.0,186.0,zone_1
2024-01-06 23:52:00,sensor_006,21.7,47.4,478.0,160.0,zone_2
2024-01-06 23:54:00,sensor_007,21.1,45.2,476.0,175.0,zone_3
2024-01-06 23:56:00,sensor_008,20.8,44.7,474.0,196.0,zone_4
2024-01-06 23:58:00,sensor_009,21.0,45.2,509.0,189.0,zone_5
2024-01-07 00:00:00,sensor_000,21.9,49.0,511.0,187.0,zone_1
2024-01-07 00:02:00,sensor_001,22.2,52.0,452.0,175.0,zone_2
2024-01-07 00:04:00,sensor_002,22.0,50.2,438.0,186.0,zone_3
2024-01-07 00:06:00,sensor_003,21.8,50.9,446.0,146.0,zone_4
2024-01-07 00:08:00,sensor_004,21.8,49.0,450.0,147.0,zone_5
2024-01-07 00:10:00,sensor_005,22.2,51.7,465.0,155.0,zone_1
2024-01-07 00:12:00,sensor_006,22.3,52.2,501.0,151.0,zone_2
2024-01-07 00:14:00,sensor_007,22.5,49.7,465.0,174.0,zone_3
2024-01-07 00:16:00,sensor_008,22.4,48.5,470.0,191.0,zone_4
2024-01-07 00:18:00,sensor_009,22.3,51.6,470.0,143.0,zone_5
2024-01-07 00:20:00,sensor_000,22.5,49.1,454.0,181.0,zone_1
2024-01-07 00:22:00,sensor_001,22.4,51.4,448.0,190.0,zone_2
2024-01-07 00:24:00,sensor_002,21.8,48.4,473.0,183.0,zone_3
2024-01-07 00:26:00,sensor_003,22.1,51.9,473.0,185.0,zone_4
2024-01-07 00:28:00,sensor_004,22.5,50.8,487.0,178.0,zone_5
2024-01-07 00:30:00,sensor_005,22.4,50.6,498.0,192.0,zone_1
2024-01-07 00:32:00,sensor_006,22.3,48.6,449.0,194.0,zone_2
2024-01-07 00:34:00,sensor_007,21.7,49.3,463.0,169.0,zone_3
2024-01-07 00:36:00,sensor_008,22.4,49.8,447.0,187.0,zone_4
2024-01-07 00:38:00,sensor_009,21.7,48.9,494.0,174.0,zone_5
2024-01-07 00:40:00,sensor_000,22.2,,478.0,167.0,zone_1
2024-01-07 00:42:00,sensor_001,21.9,51.3,487.0,191.0,zone_2
2024-01-07 00:44:00,sensor_002,22.4,50.7,458.0,163.0,zone_3
2024-01-07 00:46:00,sensor_003,22.0,48.6,464.0,202.0,zone_4
2024-01-07 00:48:00,sensor_004,22.4,49.6,449.0,154.0,zone_5
2024-01-07 00:50:00,sensor_005,22.5,48.6,470.0,147.0,zone_1
2024-01-07 00:52:00,sensor_006,22.2,50.8,462.0,167.0,zone_2
2024-01-07 00:54:00,sensor_007,22.5,51.7,448.0,160.0,zone_3
2024-01-07 00:56:00,sensor_008,22.4,49.0,468.0,192.0,zone_4
2024-01-07 00:58:00,sensor_009,22.0,48.7,511.0,198.0,zone_5
2024-01-07 01:00:00,sensor_000,23.1,54.3,439.0,157.0,zone_1
2024-01-07 01:02:00,sensor_001,23.0,53.6,468.0,171.0,zone_2
2024-01-07 01:04:00,sensor_002,23.2,55.6,470.0,182.0,zone_3
2024-01-07 01:06:00,sensor_003,23.1,55.9,483.0,169.0,zone_4
2024-01-07 01:08:00,sensor_004,23.4,55.5,503.0,175.0,zone_5
2024-01-07 01:10:00,sensor_005,23.0,,476.0,160.0,zone_1
2024-01-07 01:12:00,sensor_006,23.1,,491.0,195.0,zone_2
2024-01-07 01:14:00,sensor_007,23.5,53.3,490.0,167.0,zone_3
2024-01-07 01:16:00,sensor_008,23.6,53.9,464.0,172.0,zone_4
2024-01-07 01:18:00,sensor_009,23.1,55.5,490.0,192.0,zone_5
2024-01-07 01:20:00,sensor_000,23.6,55.7,446.0,181.0,zone_1
2024-01-07 01:22:00,sensor_001,23.2,52.6,478.0,189.0,zone_2
2024-01-07 01:24:00,sensor_002,23.1,53.9,491.0,178.0,zone_3
2024-01-07 01:26:00,sensor_003,23.3,55.3,456.0,170.0,zone_4
2024-01-07 01:28:00,sensor_004,23.1,55.9,486.0,169.0,zone_5
2024-01-07 01:30:00,sensor_005,23.0,54.8,480.0,177.0,zone_1
2024-01-07 01:32:00,sensor_006,23.1,54.5,474.0,200.0,zone_2
2024-01-07 01:34:00,sensor_007,23.2,53.0,482.0,184.0,zone_3
2024-01-07 01:36:00,sensor_008,23.5,53.9,475.0,150.0,zone_4
2024-01-07 01:38:00,sensor_009,23.5,52.9,482.0,179.0,zone_5
2024-01-07 01:40:00,sensor_000,23.2,52.8,467.0,166.0,zone_1
2024-01-07 01:42:00,sensor_001,22.8,55.9,482.0,193.0,zone_2
2024-01-07 01:44:00,sensor_002,23.2,52.8,467.0,175.0,zone_3
2024-01-07 01:46:00,sensor_003,22.9,52.9,487.0,186.0,zone_4
2024-01-07 01:48:00,sensor_004,22.9,54.6,505.0,147.0,zone_5
2024-01-07 01:50:00,sensor_005,23.6,55.7,482.0,198.0,zone_1
2024-01-07 01:52:00,sensor_006,23.0,53.0,485.0,197.0,zone_2
2024-01-07 01:54:00,sensor_007,23.1,54.2,462.0,162.0,zone_3
2024-01-07 01:56:00,sensor_008,23.3,53.1,488.0,145.0,zone_4
2024-01-07 01:58:00,sensor_009,23.0,54.2,502.0,189.0,zone_5
2024-01-07 02:00:00,sensor_000,24.1,56.1,495.0,191.0,zone_1
2024-01-07 02:02:00,sensor_001,23.7,56.4,482.0,172.0,zone_2
2024-01-07 02:04:00,sensor_002,24.0,59.6,453.0,199.0,zone_3
2024-01-07 02:06:00,sensor_003,24.5,57.6,512.0,177.0,zone_4
2024-01-07 02:08:00,sensor_004,24.2,57.3,484.0,172.0,zone_5
2024-01-07 02:10:00,sensor_005,23.9,56.7,469.0,,zone_1
2024-01-07 02:12:00,sensor_006,24.7,59.3,497.0,163.0,zone_2
2024-01-07 02:14:00,sensor_007,24.5,58.4,497.0,197.0,zone_3
2024-01-07 02:16:00,sensor_008,24.6,57.8,464.0,180.0,zone_4
2024-01-07 02:18:00,sensor_009,24.5,58.0,465.0,183.0,zone_5
2024-01-07 02:20:00,sensor_000,24.4,57.3,482.0,172.0,zone_1
2024-01-07 02:22:00,sensor_001,24.3,57.7,460.0,178.0,zone_2
2024-01-07 02:24:00,sensor_002,24.2,57.0,461.0,145.0,zone_3
2024-01-07 02:26:00,sensor_003,24.4,58.3,431.0,188.0,zone_4
2024-01-07 02:28:00,sensor_004,24.7,56.0,465.0,164.0,zone_5
2024-01-07 02:30:00,sensor_005,23.8,59.2,447.0,191.0,zone_1
2024-01-07 02:32:00,sensor_006,24.5,58.8,487.0,164.0,zone_2
2024-01-07 02:34:00,sensor_007,24.0,59.0,473.0,,zone_3
2024-01-07 02:36:00,sensor_008,24.5,,454.0,185.0,zone_4
2024-01-07 02:38:00,sensor_009,24.7,57.7,459.0,158.0,zone_5
2024-01-07 02:40:00,sensor_000,24.2,58.3,481.0,166.0,zone_1
2024-01-07 02:42:00,sensor_001,24.7,56.3,478.0,166.0,zone_2
2024-01-07 02:44:00,sensor_002,24.1,58.5,,182.0,zone_3
2024-01-07 02:46:00,sensor_003,23.8,57.4,459.0,159.0,zone_4
2024-01-07 02:48:00,sensor_004,24.3,57.1,477.0,147.0,zone_5
2024-01-07 02:50:00,sensor_005,24.4,57.1,481.0,161.0,zone_1
2024-01-07 02:52:00,sensor_006,23.7,56.8,504.0,166.0,zone_2
2024-01-07 02:54:00,sensor_007,23.9,59.4,467.0,176.0,zone_3
2024-01-07 02:56:00,sensor_008,24.0,56.2,478.0,162.0,zone_4
2024-01-07 02:58:00,sensor_009,24.0,56.4,460.0,177.0,zone_5
2024-01-07 03:00:00,sensor_000,24.8,62.3,486.0,206.0,zone_1
2024-01-07 03:02:00,sensor_001,,62.1,499.0,158.0,zone_2
2024-01-07 03:04:00,sensor_002,25.1,61.0,464.0,173.0,zone_3
2024-01-07 03:06:00,sensor_003,25.5,62.5,491.0,192.0,zone_4
2024-01-07 03:08:00,sensor_004,25.3,60.7,511.0,166.0,zone_5
2024-01-07 03:10:00,sensor_005,25.2,60.2,451.0,173.0,zone_1
2024-01-07 03:12:00,sensor_006,25.5,60.3,475.0,154.0,zone_2
2024-01-07 03:14:00,sensor_007,24.9,62.4,484.0,188.0,zone_3
2024-01-07 03:16:00,sensor_008,25.1,61.9,480.0,189.0,zone_4
2024-01-07 03:18:00,sensor_009,24.7,60.7,496.0,191.0,zone_5
2024-01-07 03:20:00,sensor_000,25.1,58.9,463.0,190.0,zone_1
2024-01-07 03:22:00,sensor_001,24.7,,470.0,177.0,zone_2
2024-01-07 03:24:00,sensor_002,24.7,59.9,484.0,182.0,zone_3
2024-01-07 03:26:00,sensor_003,24.6,61.9,479.0,175.0,zone_4
2024-01-07 03:28:00,sensor_004,25.5,61.5,477.0,193.0,zone_5
2024-01-07 03:30:00,sensor_005,25.0,62.1,493.0,163.0,zone_1
2024-01-07 03:32:00,sensor_006,24.9,61.1,474.0,205.0,zone_2
2024-01-07 03:34:00,sensor_007,24.7,61.3,470.0,185.0,zone_3
2024-01-07 03:36:00,sensor_008,24.8,62.0,467.0,200.0,zone_4
2024-01-07 03:38:00,sensor_009,25.5,61.4,474.0,190.0,zone_5
2024-01-07 03:40:00,sensor_000,25.3,62.0,454.0,181.0,zone_1
2024-01-07 03:42:00,sensor_001,24.7,60.5,509.0,,zone_2
2024-01-07 03:44:00,sensor_002,24.9,58.9,482.0,181.0,zone_3
2024-01-07 03:46:00,sensor_003,25.2,61.4,475.0,185.0,zone_4
2024-01-07 03:48:00,sensor_004,25.2,60.0,468.0,193.0,zone_5
2024-01-07 03:50:00,sensor_005,24.9,61.5,474.0,193.0,zone_1
2024-01-07 03:52:00,sensor_006,24.9,60.8,444.0,166.0,zone_2
2024-01-07 03:54:00,sensor_007,25.5,62.1,443.0,173.0,zone_3
2024-01-07 03:56:00,sensor_008,24.8,61.1,484.0,160.0,zone_4
2024-01-07 03:58:00,sensor_009,25.2,62.3,504.0,190.0,zone_5
2024-01-07 04:00:00,sensor_000,25.9,62.5,446.0,179.0,zone_1
2024-01-07 04:02:00,sensor_001,25.4,61.3,490.0,150.0,zone_2
2024-01-07 04:04:00,sensor_002,25.9,61.4,481.0,193.0,zone_3
2024-01-07 04:06:00,sensor_003,25.5,63.1,445.0,161.0,zone_4
2024-01-07 04:08:00,sensor_004,26.0,61.8,466.0,156.0,zone_5
2024-01-07 04:10:00,sensor_005,25.2,62.2,451.0,145.0,zone_1
2024-01-07 04:12:00,sensor_006,25.5,,452.0,185.0,zone_2
2024-01-07 04:14:00,sensor_007,25.4,65.2,472.0,190.0,zone_3
2024-01-07 04:16:00,sensor_008,25.9,65.0,490.0,182.0,zone_4
2024-01-07 04:18:00,sensor_009,26.0,64.6,464.0,152.0,zone_5
2024-01-07 04:20:00,sensor_000,25.7,63.3,493.0,158.0,zone_1
2024-01-07 04:22:00,sensor_001,26.1,64.8,485.0,191.0,zone_2
2024-01-07 04:24:00,sensor_002,26.1,64.9,505.0,167.0,zone_3
2024-01-07 04:26:00,sensor_003,25.9,64.6,486.0,155.0,zone_4
2024-01-07 04:28:00,sensor_004,25.6,62.1,474.0,199.0,zone_5
2024-01-07 04:30:00,sensor_005,25.4,64.6,453.0,168.0,zone_1
2024-01-07 04:32:00,sensor_006,25.9,64.7,462.0,200.0,zone_2
2024-01-07 04:34:00,sensor_007,25.3,64.7,465.0,160.0,zone_3
2024-01-07 04:36:00,sensor_008,25.3,62.5,456.0,149.0,zone_4
2024-01-07 04:38:00,sensor_009,25.6,63.0,505.0,179.0,zone_5
2024-01-07 04:40:00,sensor_000,25.6,64.9,484.0,189.0,zone_1
2024-01-07 04:42:00,sensor_001,25.3,62.3,489.0,160.0,zone_2
2024-01-07 04:44:00,sensor_002,25.8,63.1,493.0,186.0,zone_3
2024-01-07 04:46:00,sensor_003,25.2,64.4,470.0,182.0,zone_4
2024-01-07 04:48:00,sensor_004,25.7,62.8,469.0,166.0,zone_5
2024-01-07 04:50:00,sensor_005,26.0,62.6,483.0,156.0,zone_1
2024-01-07 04:52:00,sensor_006,25.8,62.7,519.0,186.0,zone_2
2024-01-07 04:54:00,sensor_007,25.7,63.3,457.0,167.0,zone_3
2024-01-07 04:56:00,sensor_008,25.2,63.8,487.0,161.0,zone_4
2024-01-07 04:58:00,sensor_009,25.3,62.0,485.0,162.0,zone_5
2024-01-07 05:00:00,sensor_000,26.3,65.6,432.0,176.0,zone_1
2024-01-07 05:02:00,sensor_001,26.0,66.2,462.0,171.0,zone_2
2024-01-07 05:04:00,sensor_002,26.2,64.1,490.0,169.0,zone_3
2024-01-07 05:06:00,sensor_003,25.8,64.6,473.0,203.0,zone_4
2024-01-07 05:08:00,sensor_004,26.0,64.2,483.0,172.0,zone_5
2024-01-07 05:10:00,sensor_005,26.0,64.1,456.0,158.0,zone_1
2024-01-07 05:12:00,sensor_006,25.8,63.9,506.0,182.0,zone_2
2024-01-07 05:14:00,sensor_007,26.0,65.1,438.0,185.0,zone_3
2024-01-07 05:16:00,sensor_008,26.5,64.4,467.0,170.0,zone_4
2024-01-07 05:18:00,sensor_009,26.1,63.7,495.0,177.0,zone_5
2024-01-07 05:20:00,sensor_000,25.7,65.8,488.0,170.0,zone_1
2024-01-07 05:22:00,sensor_001,25.7,66.1,449.0,177.0,zone_2
2024-01-07 05:24:00,sensor_002,26.4,64.1,437.0,159.0,zone_3
2024-01-07 05:26:00,sensor_003,25.6,66.7,475.0,182.0,zone_4
2024-01-07 05:28:00,sensor_004,25.8,66.1,475.0,176.0,zone_5
2024-01-07 05:30:00,sensor_005,25.9,63.1,464.0,167.0,zone_1
2024-01-07 05:32:00,sensor_006,26.1,65.8,472.0,154.0,zone_2
2024-01-07 05:34:00,sensor_007,25.7,63.9,471.0,170.0,zone_3
2024-01-07 05:36:00,sensor_008,25.9,64.5,477.0,207.0,zone_4
2024-01-07 05:38:00,sensor_009,26.0,64.3,471.0,199.0,zone_5
2024-01-07 05:40:00,sensor_000,26.2,64.2,445.0,148.0,zone_1
2024-01-07 05:42:00,sensor_001,25.6,63.4,478.0,174.0,zone_2
2024-01-07 05:44:00,sensor_002,26.0,65.7,492.0,171.0,zone_3
2024-01-07 05:46:00,sensor_003,25.7,64.2,500.0,150.0,zone_4
2024-01-07 05:48:00,sensor_004,26.4,63.4,477.0,203.0,zone_5
2024-01-07 05:50:00,sensor_005,26.0,62.9,452.0,145.0,zone_1
2024-01-07 05:52:00,sensor_006,26.1,64.9,469.0,178.0,zone_2
2024-01-07 05:54:00,sensor_007,26.0,63.5,464.0,171.0,zone_3
2024-01-07 05:56:00,sensor_008,26.1,66.0,483.0,162.0,zone_4
2024-01-07 05:58:00,sensor_009,26.4,63.7,459.0,152.0,zone_5
2024-01-07 06:00:00,sensor_000,26.4,64.2,475.0,168.0,zone_1
